GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10
8600000US00646,00646,ZCTA5 00646,38305,28518,5385,0,32,0,813,3557,128,3429
8600000US00647,00647,ZCTA5 00647,5245,4662,152,7,0,0,351,73,0,73
8600000US00650,00650,ZCTA5 00650,14679,13999,225,0,28,0,325,102,0,102
8600000US00652,00652,ZCTA5 00652,3831,3374,139,0,41,0,273,4,0,4
8600000US00653,00653,ZCTA5 00653,13427,11585,473,39,0,0,979,351,55,296
8600000US00656,00656,ZCTA5 00656,20839,18565,576,151,0,0,1071,476,93,383
8600000US00659,00659,ZCTA5 00659,41830,39843,360,0,131,0,759,737,143,594
8600000US00660,00660,ZCTA5 00660,17023,7317,558,0,66,0,4057,5025,176,4849
8600000US00662,00662,ZCTA5 00662,43101,28569,2263,329,20,0,10183,1737,343,1394
8600000US00664,00664,ZCTA5 00664,16298,13876,380,83,14,0,563,1382,76,1306
8600000US00667,00667,ZCTA5 00667,25510,22298,639,30,0,0,1832,711,269,442
8600000US00669,00669,ZCTA5 00669,28442,27119,214,0,29,0,668,412,8,404
8600000US00670,00670,ZCTA5 00670,9478,8866,80,20,0,0,491,21,10,11
8600000US00674,00674,ZCTA5 00674,43240,37486,1803,14,8,0,3464,465,80,385
8600000US00676,00676,ZCTA5 00676,39513,31548,1020,89,20,20,4641,2175,103,2072
8600000US00677,00677,ZCTA5 00677,15012,8583,453,22,37,0,298,5619,17,5602
8600000US00678,00678,ZCTA5 00678,27045,19729,1012,55,0,0,5739,510,159,351
8600000US00680,00680,ZCTA5 00680,54824,30134,1893,80,34,0,13298,9385,348,9037
8600000US00682,00682,ZCTA5 00682,31908,15700,1551,39,39,0,8163,6416,275,6141
8600000US00683,00683,ZCTA5 00683,33050,30035,941,46,0,0,1715,313,150,163
8600000US00685,00685,ZCTA5 00685,41403,37394,625,0,27,0,2756,601,104,497
8600000US00687,00687,ZCTA5 00687,32484,28015,402,0,33,0,524,3510,0,3510
8600000US00688,00688,ZCTA5 00688,13251,12134,289,20,10,0,656,142,58,84
8600000US00690,00690,ZCTA5 00690,5906,3591,199,0,7,0,486,1623,23,1600
8600000US00692,00692,ZCTA5 00692,37329,28832,3716,45,68,0,1639,3029,164,2865
8600000US00693,00693,ZCTA5 00693,59513,55136,1777,145,62,32,1551,810,254,556
8600000US00694,00694,ZCTA5 00694,134,121,0,0,0,0,13,0,0,0
8600000US00698,00698,ZCTA5 00698,40276,36212,1105,179,43,0,1366,1371,334,1037
8600000US00703,00703,ZCTA5 00703,28739,22646,1039,0,2,0,664,4388,75,4313
8600000US00704,00704,ZCTA5 00704,8100,4739,559,35,0,0,2109,658,79,579
8600000US00705,00705,ZCTA5 00705,25090,20631,1845,0,30,0,2387,197,25,172
8600000US00707,00707,ZCTA5 00707,11904,5990,3472,6,0,0,652,1784,160,1624
8600000US00714,00714,ZCTA5 00714,19229,10039,4933,0,0,0,1863,2394,95,2299
8600000US00715,00715,ZCTA5 00715,3714,1780,723,10,0,0,259,942,18,924
8600000US00716,00716,ZCTA5 00716,31362,22689,1889,0,36,0,1279,5469,147,5322
8600000US00717,00717,ZCTA5 00717,18176,12974,852,22,75,0,1136,3117,69,3048
8600000US00718,00718,ZCTA5 00718,26786,16909,1025,0,219,0,8033,600,55,545
8600000US00719,00719,ZCTA5 00719,30772,14794,1229,10,9,0,1615,13115,361,12754
8600000US00720,00720,ZCTA5 00720,22862,18254,725,0,0,0,825,3058,75,2983
8600000US00723,00723,ZCTA5 00723,18766,10991,3387,225,0,12,1836,2315,8,2307
8600000US00725,00725,ZCTA5 00725,88152,65374,7020,148,428,0,9702,5480,468,5012
8600000US00727,00727,ZCTA5 00727,57036,43751,3696,64,112,0,6312,3101,400,2701
8600000US00728,00728,ZCTA5 00728,42333,34488,1721,109,19,0,3969,2027,143,1884
8600000US00729,00729,ZCTA5 00729,54198,27000,7919,57,287,0,18722,213,71,142
8600000US00730,00730,ZCTA5 00730,36201,26696,2349,38,12,0,2039,5067,256,4811
8600000US00731,00731,ZCTA5 00731,14320,12108,378,13,0,0,890,931,74,857
8600000US00735,00735,ZCTA5 00735,13203,7923,752,0,153,0,4027,348,65,283
8600000US00736,00736,ZCTA5 00736,51116,37543,1675,8,282,0,10512,1096,145,951
8600000US00738,00738,ZCTA5 00738,33835,20289,3230,28,161,0,9208,919,383,536
8600000US00739,00739,ZCTA5 00739,38424,28840,1275,70,138,0,7115,986,115,871
8600000US00740,00740,ZCTA5 00740,1704,843,120,0,0,0,741,0,0,0
8600000US00741,00741,ZCTA5 00741,5365,2536,900,54,0,0,1776,99,0,99
8600000US00745,00745,ZCTA5 00745,54253,29700,7295,61,123,0,15567,1507,333,1174
8600000US00751,00751,ZCTA5 00751,23020,12852,1724,0,93,0,6904,1447,106,1341
8600000US00754,00754,ZCTA5 00754,40022,32417,1824,0,0,0,666,5115,156,4959
8600000US00757,00757,ZCTA5 00757,23114,13327,1733,0,0,0,7697,357,38,319
8600000US00765,00765,ZCTA5 00765,9139,3835,1211,59,131,0,3587,316,0,316
8600000US00766,00766,ZCTA5 00766,25549,15839,796,73,10,0,3239,5592,90,5502
8600000US00767,00767,ZCTA5 00767,36962,25775,4760,102,26,0,4141,2158,108,2050
8600000US00769,00769,ZCTA5 00769,39871,26769,3124,0,0,0,9429,549,34,515
8600000US00771,00771,ZCTA5 00771,38435,28548,2049,0,116,0,1820,5902,73,5829
8600000US00772,00772,ZCTA5 00772,21682,2979,8869,51,33,0,9394,356,125,231
8600000US00773,00773,ZCTA5 00773,19731,10791,2035,51,163,0,6299,392,196,196
8600000US00775,00775,ZCTA5 00775,1585,949,49,0,0,0,577,10,0,10
8600000US00777,00777,ZCTA5 00777,40863,31367,1764,3,0,0,7288,441,0,441
8600000US00778,00778,ZCTA5 00778,46569,28082,5160,55,133,0,6575,6564,459,6105
8600000US00780,00780,ZCTA5 00780,13678,9621,413,0,0,0,1096,2548,1,2547
8600000US00782,00782,ZCTA5 00782,18595,11177,519,19,14,0,986,5880,13,5867
8600000US00783,00783,ZCTA5 00783,35856,17165,519,8,0,0,1552,16612,161,16451
8600000US00784,00784,ZCTA5 00784,43251,29605,5734,188,32,0,4216,3476,150,3326
8600000US00786,00786,ZCTA5 00786,327,312,0,0,0,0,15,0,0,0
8600000US00791,00791,ZCTA5 00791,51757,30808,3894,130,421,0,14608,1896,133,1763
8600000US00794,00794,ZCTA5 00794,30462,14350,993,26,0,0,691,14402,145,14257
8600000US00795,00795,ZCTA5 00795,47106,28322,4726,79,210,0,2982,10787,317,10470
8600000US00901,00901,ZCTA5 00901,6428,4728,737,14,37,0,405,507,161,346
8600000US00906,00906,ZCTA5 00906,43,36,0,0,7,0,0,0,0,0
8600000US00907,00907,ZCTA5 00907,17910,13166,2498,92,52,0,498,1604,146,1458
8600000US00909,00909,ZCTA5 00909,6071,3350,1000,78,23,0,404,1216,16,1200
8600000US00911,00911,ZCTA5 00911,7425,5298,1033,19,2,0,366,707,51,656
8600000US00912,00912,ZCTA5 00912,6414,3239,1448,42,51,0,351,1283,47,1236
8600000US00913,00913,ZCTA5 00913,8179,4826,1725,26,0,0,600,1002,56,946
8600000US00915,00915,ZCTA5 00915,30642,14706,7231,390,114,0,3004,5197,391,4806
8600000US00917,00917,ZCTA5 00917,19723,13720,2638,183,50,0,1271,1861,218,1643
8600000US00918,00918,ZCTA5 00918,16553,13422,686,21,22,0,752,1650,83,1567
8600000US00920,00920,ZCTA5 00920,18729,13046,4114,25,7,0,557,980,114,866
8600000US00921,00921,ZCTA5 00921,38499,25072,10439,105,103,12,1605,1163,326,837
8600000US00923,00923,ZCTA5 00923,27853,17405,4958,71,481,0,3577,1361,462,899
8600000US00924,00924,ZCTA5 00924,56236,34123,9346,221,1243,0,7812,3491,560,2931
8600000US00925,00925,ZCTA5 00925,7120,3827,1031,33,480,0,1092,657,54,603
8600000US00926,00926,ZCTA5 00926,105093,72086,7267,174,626,0,5456,19484,908,18576
8600000US00927,00927,ZCTA5 00927,14764,12566,1223,0,101,0,590,284,153,131
8600000US00934,00934,ZCTA5 00934,188,63,56,0,0,0,69,0,0,0
8600000US00936,00936,ZCTA5 00936,877,587,53,0,28,0,74,135,6,129
8600000US00949,00949,ZCTA5 00949,80406,43325,7899,198,60,7,3392,25525,406,25119
8600000US00950,00950,ZCTA5 00950,0,0,0,0,0,0,0,0,0,0
8600000US00951,00951,ZCTA5 00951,15,7,8,0,0,0,0,0,0,0
8600000US00952,00952,ZCTA5 00952,9338,2404,1056,0,0,0,423,5455,54,5401
8600000US00953,00953,ZCTA5 00953,73537,45940,5945,212,32,0,5404,16004,585,15419
8600000US00956,00956,ZCTA5 00956,75830,46916,6389,409,181,0,9680,12255,394,11861
8600000US00957,00957,ZCTA5 00957,44639,26861,3079,350,71,16,3760,10502,234,10268
8600000US00959,00959,ZCTA5 00959,48699,29509,3804,504,82,0,2587,12213,437,11776
8600000US00960,00960,ZCTA5 00960,2037,868,171,14,7,0,289,688,23,665
8600000US00961,00961,ZCTA5 00961,31774,16564,2776,270,163,0,1336,10665,191,10474
8600000US00962,00962,ZCTA5 00962,21204,13940,1712,60,77,0,3836,1579,107,1472
8600000US00965,00965,ZCTA5 00965,8978,5432,1004,51,6,0,1611,874,73,801
8600000US00966,00966,ZCTA5 00966,15785,13252,560,37,24,0,1106,806,114,692
8600000US00968,00968,ZCTA5 00968,3594,3301,82,0,36,0,122,53,29,24
8600000US00969,00969,ZCTA5 00969,42316,34622,2072,203,72,0,2534,2813,267,2546
8600000US00971,00971,ZCTA5 00971,30349,20515,2166,123,0,0,5177,2368,61,2307
8600000US00976,00976,ZCTA5 00976,61862,38471,5672,71,34,11,2393,15210,396,14814
8600000US00979,00979,ZCTA5 00979,16157,12628,2083,132,306,0,374,634,54,580
8600000US00982,00982,ZCTA5 00982,15132,8942,3733,267,77,0,1228,885,165,720
8600000US00983,00983,ZCTA5 00983,40273,22701,9423,1121,344,19,3813,2852,415,2437
8600000US00985,00985,ZCTA5 00985,35236,19643,8692,283,130,0,4385,2103,390,1713
8600000US00987,00987,ZCTA5 00987,60544,35531,12142,1592,232,0,7125,3922,175,3747
8600000US01001,01001,ZCTA5 01001,17141,15839,193,25,498,38,300,248,95,153
8600000US01002,01002,ZCTA5 01002,29844,23822,1395,113,3452,0,155,907,122,785
8600000US01003,01003,ZCTA5 01003,11062,8662,779,20,1374,32,74,121,44,77
8600000US01005,01005,ZCTA5 01005,5113,4992,13,7,96,0,2,3,3,0
8600000US01007,01007,ZCTA5 01007,14774,13922,169,0,271,0,67,345,61,284
8600000US01008,01008,ZCTA5 01008,1212,1202,0,0,7,0,3,0,0,0
8600000US01009,01009,ZCTA5 01009,546,512,0,0,0,0,0,34,0,34
8600000US01010,01010,ZCTA5 01010,3667,3667,0,0,0,0,0,0,0,0
8600000US01011,01011,ZCTA5 01011,1478,1420,15,0,12,0,12,19,2,17
8600000US01012,01012,ZCTA5 01012,499,493,0,0,0,0,0,6,0,6
8600000US01013,01013,ZCTA5 01013,22299,18553,618,12,371,0,2316,429,159,270
8600000US01020,01020,ZCTA5 01020,30593,27076,861,17,391,0,1500,748,65,683
8600000US01022,01022,ZCTA5 01022,2711,2202,288,0,18,0,47,156,19,137
8600000US01026,01026,ZCTA5 01026,1009,951,36,5,0,0,0,17,0,17
8600000US01027,01027,ZCTA5 01027,17652,16312,127,4,580,0,238,391,69,322
8600000US01028,01028,ZCTA5 01028,15917,14928,572,6,258,0,14,139,0,139
8600000US01029,01029,ZCTA5 01029,701,663,4,0,31,0,0,3,0,3
8600000US01030,01030,ZCTA5 01030,11485,10908,149,166,170,0,49,43,0,43
8600000US01031,01031,ZCTA5 01031,1389,1283,0,16,8,0,0,82,28,54
8600000US01032,01032,ZCTA5 01032,585,572,0,0,7,0,0,6,0,6
8600000US01033,01033,ZCTA5 01033,6214,6166,0,0,0,0,14,34,0,34
8600000US01034,01034,ZCTA5 01034,2061,2000,6,15,9,0,4,27,3,24
8600000US01035,01035,ZCTA5 01035,5285,5036,141,0,59,0,34,15,0,15
8600000US01036,01036,ZCTA5 01036,5141,5067,23,0,0,0,0,51,7,44
8600000US01037,01037,ZCTA5 01037,721,666,0,0,0,0,33,22,22,0
8600000US01038,01038,ZCTA5 01038,2837,2741,9,0,60,0,0,27,0,27
8600000US01039,01039,ZCTA5 01039,1354,1321,6,0,7,0,11,9,0,9
8600000US01040,01040,ZCTA5 01040,40079,32474,1806,188,663,0,4231,717,323,394
8600000US01050,01050,ZCTA5 01050,2512,2314,69,0,0,7,13,109,26,83
8600000US01053,01053,ZCTA5 01053,1847,1629,102,0,29,0,25,62,10,52
8600000US01054,01054,ZCTA5 01054,1836,1703,59,0,32,0,0,42,0,42
8600000US01056,01056,ZCTA5 01056,21288,20300,334,24,150,11,282,187,14,173
8600000US01057,01057,ZCTA5 01057,8645,8371,32,0,24,0,38,180,19,161
8600000US01060,01060,ZCTA5 01060,15348,13049,449,25,1150,13,333,329,88,241
8600000US01062,01062,ZCTA5 01062,10830,9549,245,0,640,0,174,222,37,185
8600000US01063,01063,ZCTA5 01063,612,459,29,0,78,0,5,41,21,20
8600000US01066,01066,ZCTA5 01066,10,10,0,0,0,0,0,0,0,0
8600000US01068,01068,ZCTA5 01068,1791,1777,0,4,0,0,0,10,0,10
8600000US01069,01069,ZCTA5 01069,8982,8893,39,0,10,0,0,40,0,40
8600000US01070,01070,ZCTA5 01070,580,537,8,1,11,0,1,22,0,22
8600000US01071,01071,ZCTA5 01071,1361,1291,8,0,4,0,0,58,1,57
8600000US01072,01072,ZCTA5 01072,1482,1373,13,5,8,0,0,83,3,80
8600000US01073,01073,ZCTA5 01073,5958,5805,38,0,0,0,0,115,0,115
8600000US01074,01074,ZCTA5 01074,301,301,0,0,0,0,0,0,0,0
8600000US01075,01075,ZCTA5 01075,17832,16255,674,16,472,23,116,276,58,218
8600000US01077,01077,ZCTA5 01077,9599,9279,4,0,154,0,0,162,13,149
8600000US01079,01079,ZCTA5 01079,542,542,0,0,0,0,0,0,0,0
8600000US01080,01080,ZCTA5 01080,2176,2085,28,0,0,0,0,63,0,63
8600000US01081,01081,ZCTA5 01081,1807,1779,7,9,0,0,3,9,0,9
8600000US01082,01082,ZCTA5 01082,10394,10062,19,13,41,31,22,206,21,185
8600000US01083,01083,ZCTA5 01083,3108,3095,0,0,0,0,0,13,13,0
8600000US01084,01084,ZCTA5 01084,211,211,0,0,0,0,0,0,0,0
8600000US01085,01085,ZCTA5 01085,41121,37037,770,20,1176,70,1322,726,187,539
8600000US01086,01086,ZCTA5 01086,1038,919,87,0,26,0,6,0,0,0
8600000US01088,01088,ZCTA5 01088,446,413,33,0,0,0,0,0,0,0
8600000US01089,01089,ZCTA5 01089,28554,24280,887,338,1190,0,1295,564,223,341
8600000US01092,01092,ZCTA5 01092,1078,1077,1,0,0,0,0,0,0,0
8600000US01093,01093,ZCTA5 01093,282,279,0,0,0,0,0,3,0,3
8600000US01094,01094,ZCTA5 01094,310,310,0,0,0,0,0,0,0,0
8600000US01095,01095,ZCTA5 01095,14436,13755,308,0,163,0,47,163,0,163
8600000US01096,01096,ZCTA5 01096,2522,2472,6,0,10,13,0,21,0,21
8600000US01097,01097,ZCTA5 01097,36,36,0,0,0,0,0,0,0,0
8600000US01098,01098,ZCTA5 01098,1095,1053,3,0,11,4,7,17,3,14
8600000US01103,01103,ZCTA5 01103,2472,1563,296,6,54,0,510,43,4,39
8600000US01104,01104,ZCTA5 01104,22285,12933,2988,21,243,15,5312,773,245,528
8600000US01105,01105,ZCTA5 01105,12054,4063,2891,125,0,3,4498,474,184,290
8600000US01106,01106,ZCTA5 01106,16077,14697,127,0,993,0,104,156,0,156
8600000US01107,01107,ZCTA5 01107,11706,5419,1731,108,45,0,3877,526,324,202
8600000US01108,01108,ZCTA5 01108,26670,14831,4526,279,1244,30,4720,1040,130,910
8600000US01109,01109,ZCTA5 01109,30987,10276,12398,79,449,0,6167,1618,416,1202
8600000US01118,01118,ZCTA5 01118,14192,11232,1977,0,501,0,247,235,64,171
8600000US01119,01119,ZCTA5 01119,13942,8848,3571,120,220,0,894,289,52,237
8600000US01128,01128,ZCTA5 01128,2568,2084,307,0,6,0,90,81,7,74
8600000US01129,01129,ZCTA5 01129,7160,5147,1143,0,259,0,359,252,29,223
8600000US01151,01151,ZCTA5 01151,9581,6423,1370,20,259,12,885,612,60,552
8600000US01199,01199,ZCTA5 01199,0,0,0,0,0,0,0,0,0,0
8600000US01201,01201,ZCTA5 01201,45557,40052,2645,92,688,0,611,1469,157,1312
8600000US01220,01220,ZCTA5 01220,8536,8254,58,24,0,0,41,159,7,152
8600000US01222,01222,ZCTA5 01222,811,784,0,0,7,0,0,20,0,20
8600000US01223,01223,ZCTA5 01223,2336,2273,10,4,12,0,6,31,6,25
8600000US01224,01224,ZCTA5 01224,242,140,0,0,102,0,0,0,0,0
8600000US01225,01225,ZCTA5 01225,3057,3027,23,0,0,0,7,0,0,0
8600000US01226,01226,ZCTA5 01226,6944,6795,58,11,5,0,20,55,22,33
8600000US01229,01229,ZCTA5 01229,131,131,0,0,0,0,0,0,0,0
8600000US01230,01230,ZCTA5 01230,8148,7053,97,0,132,0,457,409,54,355
8600000US01235,01235,ZCTA5 01235,2904,2794,32,20,3,0,12,43,12,31
8600000US01236,01236,ZCTA5 01236,1574,1413,29,12,15,0,6,99,45,54
8600000US01237,01237,ZCTA5 01237,2735,2716,10,0,4,0,0,5,1,4
8600000US01238,01238,ZCTA5 01238,6245,5955,10,0,158,0,120,2,0,2
8600000US01240,01240,ZCTA5 01240,4823,4585,52,11,117,0,0,58,0,58
8600000US01242,01242,ZCTA5 01242,192,191,0,0,0,0,0,1,0,1
8600000US01243,01243,ZCTA5 01243,383,361,0,22,0,0,0,0,0,0
8600000US01244,01244,ZCTA5 01244,149,143,0,0,0,0,6,0,0,0
8600000US01245,01245,ZCTA5 01245,807,775,11,0,0,0,0,21,11,10
8600000US01247,01247,ZCTA5 01247,15859,15054,303,76,41,0,36,349,63,286
8600000US01253,01253,ZCTA5 01253,683,672,5,0,0,0,0,6,0,6
8600000US01254,01254,ZCTA5 01254,1043,1002,2,13,12,0,8,6,0,6
8600000US01255,01255,ZCTA5 01255,896,818,0,2,36,0,6,34,4,30
8600000US01256,01256,ZCTA5 01256,703,663,19,0,0,0,0,21,0,21
8600000US01257,01257,ZCTA5 01257,2140,2070,12,0,43,0,15,0,0,0
8600000US01258,01258,ZCTA5 01258,334,322,7,1,0,0,4,0,0,0
8600000US01259,01259,ZCTA5 01259,540,514,3,0,8,0,0,15,0,15
8600000US01260,01260,ZCTA5 01260,246,246,0,0,0,0,0,0,0,0
8600000US01262,01262,ZCTA5 01262,1337,1181,59,0,31,0,5,61,0,61
8600000US01264,01264,ZCTA5 01264,156,156,0,0,0,0,0,0,0,0
8600000US01266,01266,ZCTA5 01266,1491,1420,3,16,9,0,0,43,0,43
8600000US01267,01267,ZCTA5 01267,7906,6931,190,87,337,0,109,252,9,243
8600000US01270,01270,ZCTA5 01270,766,748,0,0,0,0,3,15,0,15
8600000US01301,01301,ZCTA5 01301,17731,16477,311,15,316,16,197,399,128,271
8600000US01330,01330,ZCTA5 01330,1596,1543,3,0,4,0,0,46,0,46
8600000US01331,01331,ZCTA5 01331,13264,12538,32,19,121,0,370,184,21,163
8600000US01337,01337,ZCTA5 01337,2576,2484,12,0,44,0,8,28,0,28
8600000US01338,01338,ZCTA5 01338,209,209,0,0,0,0,0,0,0,0
8600000US01339,01339,ZCTA5 01339,1514,1477,8,0,11,0,2,16,0,16
8600000US01340,01340,ZCTA5 01340,1686,1589,7,7,24,0,3,56,0,56
8600000US01341,01341,ZCTA5 01341,1583,1529,8,0,8,0,4,34,3,31
8600000US01342,01342,ZCTA5 01342,1577,1358,3,0,67,0,3,146,0,146
8600000US01343,01343,ZCTA5 01343,72,72,0,0,0,0,0,0,0,0
8600000US01344,01344,ZCTA5 01344,1557,1462,43,0,8,0,5,39,0,39
8600000US01346,01346,ZCTA5 01346,466,448,0,0,2,0,7,9,0,9
8600000US01347,01347,ZCTA5 01347,128,123,0,0,0,0,0,5,1,4
8600000US01349,01349,ZCTA5 01349,888,831,0,16,11,0,0,30,3,27
8600000US01350,01350,ZCTA5 01350,118,116,0,0,0,0,0,2,0,2
8600000US01351,01351,ZCTA5 01351,2167,2034,41,0,12,0,0,80,12,68
8600000US01354,01354,ZCTA5 01354,1573,1496,1,0,0,0,39,37,3,34
8600000US01355,01355,ZCTA5 01355,981,963,15,0,0,0,0,3,0,3
8600000US01360,01360,ZCTA5 01360,3031,2928,6,0,64,0,6,27,8,19
8600000US01364,01364,ZCTA5 01364,7932,7665,55,27,91,0,0,94,25,69
8600000US01366,01366,ZCTA5 01366,1355,1305,8,0,26,0,0,16,4,12
8600000US01367,01367,ZCTA5 01367,569,550,3,0,1,0,3,12,0,12
8600000US01368,01368,ZCTA5 01368,1230,1199,3,11,12,0,0,5,0,5
8600000US01370,01370,ZCTA5 01370,4143,4062,6,15,10,0,3,47,4,43
8600000US01373,01373,ZCTA5 01373,4406,4254,27,23,26,0,22,54,10,44
8600000US01375,01375,ZCTA5 01375,3683,3168,61,23,331,0,86,14,0,14
8600000US01376,01376,ZCTA5 01376,5511,5013,19,55,104,0,108,212,0,212
8600000US01378,01378,ZCTA5 01378,690,676,0,0,10,0,0,4,0,4
8600000US01379,01379,ZCTA5 01379,873,765,63,8,16,0,0,21,2,19
8600000US01420,01420,ZCTA5 01420,40419,31972,1556,95,1761,0,3636,1399,216,1183
8600000US01430,01430,ZCTA5 01430,6133,5856,73,0,0,0,46,158,37,121
8600000US01431,01431,ZCTA5 01431,3147,3089,17,0,37,0,0,4,4,0
8600000US01432,01432,ZCTA5 01432,7337,6561,234,5,227,0,21,289,11,278
8600000US01434,01434,ZCTA5 01434,1656,1134,278,37,34,0,36,137,15,122
8600000US01436,01436,ZCTA5 01436,3931,3877,8,0,0,0,6,40,0,40
8600000US01438,01438,ZCTA5 01438,464,464,0,0,0,0,0,0,0,0
8600000US01440,01440,ZCTA5 01440,20293,18474,409,101,273,0,597,439,88,351
8600000US01450,01450,ZCTA5 01450,10997,10302,115,21,400,0,3,156,0,156
8600000US01451,01451,ZCTA5 01451,4841,4355,228,19,179,0,8,52,0,52
8600000US01452,01452,ZCTA5 01452,4452,4310,114,0,9,0,0,19,0,19
8600000US01453,01453,ZCTA5 01453,40978,33910,2109,96,1074,0,2472,1317,124,1193
8600000US01460,01460,ZCTA5 01460,9157,8414,24,0,432,0,15,272,31,241
8600000US01462,01462,ZCTA5 01462,10797,10112,174,0,184,0,122,205,20,185
8600000US01463,01463,ZCTA5 01463,11782,11253,78,0,194,0,27,230,17,213
8600000US01464,01464,ZCTA5 01464,7404,5500,689,2,64,13,609,527,135,392
8600000US01467,01467,ZCTA5 01467,440,409,0,0,11,0,0,20,0,20
8600000US01468,01468,ZCTA5 01468,3682,3682,0,0,0,0,0,0,0,0
8600000US01469,01469,ZCTA5 01469,7328,6965,7,25,131,0,108,92,23,69
8600000US01473,01473,ZCTA5 01473,7361,7215,67,21,0,0,13,45,0,45
8600000US01474,01474,ZCTA5 01474,1855,1784,0,0,66,0,0,5,0,5
8600000US01475,01475,ZCTA5 01475,10466,9624,58,21,338,0,87,338,52,286
8600000US01501,01501,ZCTA5 01501,16136,15375,458,6,147,0,56,94,8,86
8600000US01503,01503,ZCTA5 01503,2917,2813,13,0,53,0,33,5,0,5
8600000US01504,01504,ZCTA5 01504,9055,8454,149,0,53,0,149,250,208,42
8600000US01505,01505,ZCTA5 01505,4399,4146,45,0,110,0,35,63,15,48
8600000US01506,01506,ZCTA5 01506,3396,3274,11,8,14,0,0,89,0,89
8600000US01507,01507,ZCTA5 01507,13126,12790,80,5,57,0,94,100,27,73
8600000US01510,01510,ZCTA5 01510,13675,12097,238,85,189,0,379,687,13,674
8600000US01515,01515,ZCTA5 01515,2263,2173,17,19,6,0,9,39,4,35
8600000US01516,01516,ZCTA5 01516,8624,8415,37,0,12,0,0,160,0,160
8600000US01518,01518,ZCTA5 01518,2418,2418,0,0,0,0,0,0,0,0
8600000US01519,01519,ZCTA5 01519,6573,6006,299,0,153,0,2,113,0,113
8600000US01520,01520,ZCTA5 01520,14724,13890,160,7,480,29,22,136,14,122
8600000US01521,01521,ZCTA5 01521,2491,2389,54,0,5,0,0,43,23,20
8600000US01522,01522,ZCTA5 01522,3038,2906,48,24,36,0,0,24,0,24
8600000US01523,01523,ZCTA5 01523,7847,6798,524,31,71,0,288,135,6,129
8600000US01524,01524,ZCTA5 01524,7103,6951,43,0,71,0,11,27,1,26
8600000US01525,01525,ZCTA5 01525,152,152,0,0,0,0,0,0,0,0
8600000US01527,01527,ZCTA5 01527,13350,12679,154,8,337,0,1,171,0,171
8600000US01529,01529,ZCTA5 01529,3208,3017,40,0,31,0,32,88,36,52
8600000US01531,01531,ZCTA5 01531,1109,1095,7,0,4,0,3,0,0,0
8600000US01532,01532,ZCTA5 01532,14644,12634,217,0,1295,0,151,347,89,258
8600000US01534,01534,ZCTA5 01534,6303,6159,2,0,113,0,2,27,0,27
8600000US01535,01535,ZCTA5 01535,4715,4556,83,0,23,0,13,40,12,28
8600000US01536,01536,ZCTA5 01536,7138,6374,76,0,303,27,40,318,255,63
8600000US01537,01537,ZCTA5 01537,2392,2215,0,0,18,0,15,144,95,49
8600000US01540,01540,ZCTA5 01540,11219,10759,66,42,33,0,11,308,65,243
8600000US01541,01541,ZCTA5 01541,3432,3206,36,0,46,0,98,46,12,34
8600000US01542,01542,ZCTA5 01542,1747,1691,13,22,0,0,0,21,0,21
